,,0
sp4,LOS_TOT_SUPRESSED_count,0.005654443600236256
LOS_TOT_SUPRESSED_count,sp4,0.005654443600236256
MemberID,age_20-29,0.005654305907253714
age_20-29,MemberID,0.005654305907253714
pcg35,sp10,0.005650628509001456
sp10,pcg35,0.005650628509001456
LOS_TOT_SUPRESSED_count,age_60-69,0.0056496289558537706
age_60-69,LOS_TOT_SUPRESSED_count,0.0056496289558537706
pcg9,pcg35,0.005646277125372213
pcg35,pcg9,0.005646277125372213
ps5,pcg30,0.0056459329015352035
pcg30,ps5,0.0056459329015352035
pg12,pcg8,0.005641670022672857
pcg8,pg12,0.005641670022672857
pg12,sp6,0.005634792533168628
sp6,pg12,0.005634792533168628
age_50-59,PayDelay_std,0.005623144492633746
PayDelay_std,age_50-59,0.005623144492633746
pcg17,pcg6,0.005612784236789935
pcg6,pcg17,0.005612784236789935
pcg30,pg16,0.005612326186621677
pg16,pcg30,0.005612326186621677
pcg15,pcg23,0.005611637831797955
pcg23,pcg15,0.005611637831797955
pcg42,LengthOfStay_min,0.005607064765657491
LengthOfStay_min,pcg42,0.005607064765657491
DrugCount_min,LengthOfStay_min,0.0056058302982236645
LengthOfStay_min,DrugCount_min,0.0056058302982236645
pg14,pg12,0.005589441941362829
pg12,pg14,0.005589441941362829
no_Vendors,age_50-59,0.005583980983978149
age_50-59,no_Vendors,0.005583980983978149
DrugCount_mean,pcg30,0.005579710188538324
pcg30,DrugCount_mean,0.005579710188538324
LabCount_min,age_30-39,0.005568858345219634
age_30-39,LabCount_min,0.005568858345219634
pcg35,pcg1,0.0055667974396968615
pcg1,pcg35,0.0055667974396968615
pg6,ClaimsTruncated,0.0055558139119467375
ClaimsTruncated,pg6,0.0055558139119467375
MemberID,pcg4,0.005550705337594028
pcg4,MemberID,0.005550705337594028
pcg28,PayDelay_mean,0.005545317540191038
PayDelay_mean,pcg28,0.005545317540191038
ps6,MemberID,0.00554197593261003
MemberID,ps6,0.00554197593261003
age_30-39,pcg44,0.005528072402941919
pcg44,age_30-39,0.005528072402941919
pcg36,pcg42,0.005525934544755111
pcg42,pcg36,0.005525934544755111
pcg21,LengthOfStay_std,0.005511433538592551
LengthOfStay_std,pcg21,0.005511433538592551
sp4,pcg9,0.005498514591121822
pcg9,sp4,0.005498514591121822
pg6,pg18,0.005497113109612973
pg18,pg6,0.005497113109612973
pcg29,pg12,0.005491104322147429
pg12,pcg29,0.005491104322147429
MemberID,pcg9,0.005487848506151452
pcg9,MemberID,0.005487848506151452
pcg38,LengthOfStay_mean,0.005479688598113585
LengthOfStay_mean,pcg38,0.005479688598113585
pcg5,pcg11,0.005468527131038425
pcg11,pcg5,0.005468527131038425
LengthOfStay_mean,DSFS_mean,0.005455786090251781
DSFS_mean,LengthOfStay_mean,0.005455786090251781
pcg10,pcg44,0.005447889314023771
pcg44,pcg10,0.005447889314023771
pcg36,pcg31,0.005433345259499036
pcg31,pcg36,0.005433345259499036
pcg7,pg9,0.005432415842659876
pg9,pcg7,0.005432415842659876
age_20-29,pcg2,0.005431258838345307
pcg2,age_20-29,0.005431258838345307
pcg4,pcg17,0.005427412187193556
pcg17,pcg4,0.005427412187193556
pcg30,pcg24,0.005424115324385781
pcg24,pcg30,0.005424115324385781
age_50-59,pcg36,0.005410333835107235
pcg36,age_50-59,0.005410333835107235
pg15,MemberID,0.005406437034446876
MemberID,pg15,0.005406437034446876
sp11,pcg42,0.005403818570536638
pcg42,sp11,0.005403818570536638
pcg14,pcg19,0.0054000835034726585
pcg19,pcg14,0.0054000835034726585
pcg30,age_80+,0.005395159100937618
age_80+,pcg30,0.005395159100937618
DSFS_sum,pcg30,0.005393460404658049
pcg30,DSFS_sum,0.005393460404658049
pcg6,pcg28,0.005384668726121181
pcg28,pcg6,0.005384668726121181
pcg37,pcg13,0.0053767410047182084
pcg13,pcg37,0.0053767410047182084
no_lab_instances_MISS,pcg30,0.005364776320797723
pcg30,no_lab_instances_MISS,0.005364776320797723
pcg25,pcg18,0.005358305076032679
pcg18,pcg25,0.005358305076032679
pcg30,CharlsonIndex_std,0.005356267974330822
CharlsonIndex_std,pcg30,0.005356267974330822
pcg10,pg14,0.005356247732362148
pg14,pcg10,0.005356247732362148
pcg14,ps7,0.00535416272200537
ps7,pcg14,0.00535416272200537
pcg43,pcg5,0.005353125284232123
pcg5,pcg43,0.005353125284232123
pcg6,age_50-59,0.005346272546239979
age_50-59,pcg6,0.005346272546239979
sp11,ps7,0.005345018710201874
ps7,sp11,0.005345018710201874
pg17,sexMALE,0.005343808480366819
sexMALE,pg17,0.005343808480366819
pcg36,pcg29,0.005343652087189869
pcg29,pcg36,0.005343652087189869
pg4,age_50-59,0.0053386421856588566
age_50-59,pg4,0.0053386421856588566
MemberID,pcg22,0.00532618764556605
pcg22,MemberID,0.00532618764556605
pcg30,sp1,0.005320339315203953
sp1,pcg30,0.005320339315203953
pcg1,pcg25,0.005319102876266286
pcg25,pcg1,0.005319102876266286
pg3,sp11,0.005316558232568361
sp11,pg3,0.005316558232568361
pcg44,no_lab_instances,0.0053098457191554605
no_lab_instances,pcg44,0.0053098457191554605
pcg13,pcg7,0.005309786605966615
pcg7,pcg13,0.005309786605966615
pcg8,LabCount_min,0.005306344461584654
LabCount_min,pcg8,0.005306344461584654
pcg11,pcg2,0.005296714579261719
pcg2,pcg11,0.005296714579261719
age_20-29,pcg41,0.0052960459807328535
pcg41,age_20-29,0.0052960459807328535
pcg26,pg12,0.005290137148603687
pg12,pcg26,0.005290137148603687
no_PCPs,pcg24,0.005288802626788128
pcg24,no_PCPs,0.005288802626788128
pg15,LabCount_min,0.005283419655108001
LabCount_min,pg15,0.005283419655108001
pcg36,pcg12,0.0052777220799677185
pcg12,pcg36,0.0052777220799677185
pcg10,pcg32,0.005264966455089022
pcg32,pcg10,0.005264966455089022
pcg32,LabCount_min,0.005252391820388522
LabCount_min,pcg32,0.005252391820388522
pg6,pcg22,0.005251768113488731
pcg22,pg6,0.005251768113488731
age_40-49,LabCount_max,0.0052455814155421285
LabCount_max,age_40-49,0.0052455814155421285
pcg39,pcg11,0.005240754460822911
pcg11,pcg39,0.005240754460822911
pg15,pcg23,0.005235324852498696
pcg23,pg15,0.005235324852498696
pcg36,pcg20,0.005229258695961162
pcg20,pcg36,0.005229258695961162
LengthOfStay_mean,pg15,0.005223822392605378
pg15,LengthOfStay_mean,0.005223822392605378
age_40-49,sp5,0.005222495774795662
sp5,age_40-49,0.005222495774795662
pcg4,ps5,0.005221176753951584
ps5,pcg4,0.005221176753951584
age_20-29,no_PCPs,0.005204979016890098
no_PCPs,age_20-29,0.005204979016890098
pcg23,pg18,0.005203376563047969
pg18,pcg23,0.005203376563047969
pcg32,pcg28,0.005202220372048001
pcg28,pcg32,0.005202220372048001
pcg37,pcg20,0.005199688476490029
pcg20,pcg37,0.005199688476490029
pg15,ps7,0.005197675510246914
ps7,pg15,0.005197675510246914
ps7,pg17,0.00519359216575255
pg17,ps7,0.00519359216575255
pcg22,sp7,0.005190349957246117
sp7,pcg22,0.005190349957246117
age_20-29,pcg6,0.005185813277567551
pcg6,age_20-29,0.005185813277567551
pcg34,pcg13,0.0051807068527984414
pcg13,pcg34,0.0051807068527984414
pcg15,pg17,0.005159981634886296
pg17,pcg15,0.005159981634886296
LengthOfStay_min,pcg20,0.005155321940949805
pcg20,LengthOfStay_min,0.005155321940949805
pcg34,pcg18,0.005153015327378937
pcg18,pcg34,0.005153015327378937
pcg19,pcg17,0.005138326220511297
pcg17,pcg19,0.005138326220511297
ps7,pg14,0.00513325227692638
pg14,ps7,0.00513325227692638
sp10,pcg14,0.005123375667980499
pcg14,sp10,0.005123375667980499
pcg17,pcg44,0.005117464079241142
pcg44,pcg17,0.005117464079241142
pcg30,sp2,0.00511702239165252
sp2,pcg30,0.00511702239165252
ps5,age_10-19,0.005112996334941437
age_10-19,ps5,0.005112996334941437
LengthOfStay_std,pcg38,0.005096865060353365
pcg38,LengthOfStay_std,0.005096865060353365
sexFEMALE,pcg29,0.00507753102630452
pcg29,sexFEMALE,0.00507753102630452
pcg40,pcg20,0.00506993236216822
pcg20,pcg40,0.00506993236216822
pcg5,pcg38,0.005068334277680569
pcg38,pcg5,0.005068334277680569
pg9,sexFEMALE,0.005065296435979589
sexFEMALE,pg9,0.005065296435979589
pcg35,DSFS_mean,0.005064490270455208
DSFS_mean,pcg35,0.005064490270455208
pcg22,pcg35,0.005061202373509933
pcg35,pcg22,0.005061202373509933
pcg30,DSFS_range,0.005055802520717559
DSFS_range,pcg30,0.005055802520717559
pcg19,pcg43,0.005038685289922126
pcg43,pcg19,0.005038685289922126
pcg31,pg6,0.005035247296856688
pg6,pcg31,0.005035247296856688
pcg4,pcg42,0.005026627419089838
pcg42,pcg4,0.005026627419089838
pg10,pcg38,0.005022632735408882
pcg38,pg10,0.005022632735408882
pcg2,pcg41,0.00500683637535936
pcg41,pcg2,0.00500683637535936
sp11,pcg3,0.005004088401574538
pcg3,sp11,0.005004088401574538
pg17,age_60-69,0.004960112410468948
age_60-69,pg17,0.004960112410468948
pcg45,PayDelay_mean,0.004959786902291723
PayDelay_mean,pcg45,0.004959786902291723
pcg13,pcg5,0.004959307027944371
pcg5,pcg13,0.004959307027944371
MemberID,LengthOfStay_std,0.004936938153852791
LengthOfStay_std,MemberID,0.004936938153852791
LengthOfStay_min,DSFS_min,0.004935600543429421
DSFS_min,LengthOfStay_min,0.004935600543429421
pg9,sp12,0.004929510270254074
sp12,pg9,0.004929510270254074
pg16,LabCount_min,0.004925898942536678
LabCount_min,pg16,0.004925898942536678
pcg32,DSFS_mean,0.004925746809425709
DSFS_mean,pcg32,0.004925746809425709
age_60-69,pcg16,0.0049201544752435515
pcg16,age_60-69,0.0049201544752435515
pcg6,DaysInHospital,0.004918953198554654
DaysInHospital,pcg6,0.004918953198554654
pcg13,pg14,0.004918865524887027
pg14,pcg13,0.004918865524887027
pcg19,pcg40,0.004918851947798945
pcg40,pcg19,0.004918851947798945
DrugCount_min,pcg32,0.004917226240008377
pcg32,DrugCount_min,0.004917226240008377
age_60-69,pcg25,0.004915204224166847
pcg25,age_60-69,0.004915204224166847
pcg21,pcg28,0.004912849206306489
pcg28,pcg21,0.004912849206306489
pcg7,pcg35,0.00490963758056775
pcg35,pcg7,0.00490963758056775
pcg3,pcg30,0.004903204740990602
pcg30,pcg3,0.004903204740990602
MemberID,pg1,0.004899952481760462
pg1,MemberID,0.004899952481760462
pcg11,pcg13,0.004895401091271868
pcg13,pcg11,0.004895401091271868
age_50-59,no_lab_instances,0.004888588877986936
no_lab_instances,age_50-59,0.004888588877986936
pcg19,no_lab_instances,0.004887564172482742
no_lab_instances,pcg19,0.004887564172482742
ps6,pcg35,0.00488370218251155
pcg35,ps6,0.00488370218251155
pcg22,no_PCPs,0.004881064373904461
no_PCPs,pcg22,0.004881064373904461
LengthOfStay_mean,pcg24,0.004863841896456027
pcg24,LengthOfStay_mean,0.004863841896456027
ps3,MemberID,0.004863358562655126
MemberID,ps3,0.004863358562655126
pcg23,pcg2,0.004857368276335421
pcg2,pcg23,0.004857368276335421
ps7,pg6,0.004857283801900152
pg6,ps7,0.004857283801900152
CharlsonIndex_range,pcg30,0.004853059270924984
pcg30,CharlsonIndex_range,0.004853059270924984
sp5,LengthOfStay_std,0.004848912590908514
LengthOfStay_std,sp5,0.004848912590908514
sp5,pcg18,0.004838041920692184
pcg18,sp5,0.004838041920692184
sp11,DrugCount_max,0.004837472520463126
DrugCount_max,sp11,0.004837472520463126
pcg13,pcg27,0.004835791103974881
pcg27,pcg13,0.004835791103974881
pcg39,pg15,0.004830109484306029
pg15,pcg39,0.004830109484306029
pcg41,pcg18,0.004825198898016479
pcg18,pcg41,0.004825198898016479
sp4,LengthOfStay_min,0.004824989280408486
LengthOfStay_min,sp4,0.004824989280408486
pg12,pg17,0.004823782505926649
pg17,pg12,0.004823782505926649
age_30-39,LengthOfStay_mean,0.004821354655443405
LengthOfStay_mean,age_30-39,0.004821354655443405
sp12,age_80+,0.004806728129255482
age_80+,sp12,0.004806728129255482
pcg15,pcg3,0.00480468859891751
pcg3,pcg15,0.00480468859891751
pcg3,pg10,0.0047942655968041415
pg10,pcg3,0.0047942655968041415
pcg45,pcg7,0.00478879568563926
pcg7,pcg45,0.00478879568563926
pcg28,pcg11,0.004787670774695331
pcg11,pcg28,0.004787670774695331
sp14,age_20-29,0.004786931535110411
age_20-29,sp14,0.004786931535110411
sexMALE,sp4,0.004786341992075126
sp4,sexMALE,0.004786341992075126
pcg24,pcg41,0.004780838802420255
pcg41,pcg24,0.004780838802420255
PayDelay_mean,pcg21,0.0047803995902522935
pcg21,PayDelay_mean,0.0047803995902522935
LengthOfStay_sum,age_60-69,0.004780173731542437
age_60-69,LengthOfStay_sum,0.004780173731542437
pg10,pcg21,0.004778981557378125
pcg21,pg10,0.004778981557378125
pg16,pcg22,0.0047784106013701744
pcg22,pg16,0.0047784106013701744
pcg14,pcg4,0.0047715764201046625
pcg4,pcg14,0.0047715764201046625
pcg11,pcg33,0.004763471789269405
pcg33,pcg11,0.004763471789269405
sp10,pcg21,0.004751739913238271
pcg21,sp10,0.004751739913238271
pcg13,pcg14,0.004748775347728374
pcg14,pcg13,0.004748775347728374
pcg42,pcg19,0.0047468001780956075
pcg19,pcg42,0.0047468001780956075
pcg43,pcg37,0.004743203289314908
pcg37,pcg43,0.004743203289314908
pcg39,pcg41,0.00472171177263998
pcg41,pcg39,0.00472171177263998
sp8,LengthOfStay_min,0.004718495030091117
LengthOfStay_min,sp8,0.004718495030091117
pg1,LengthOfStay_min,0.004710071065224109
LengthOfStay_min,pg1,0.004710071065224109
pcg1,pcg29,0.004699125229493897
pcg29,pcg1,0.004699125229493897
pcg2,pcg42,0.004696872863496152
pcg42,pcg2,0.004696872863496152
pcg41,pg16,0.0046891488020818
pg16,pcg41,0.0046891488020818
pcg11,pg7,0.004687239614603289
pg7,pcg11,0.004687239614603289
LengthOfStay_mean,pg7,0.004674682311183974
pg7,LengthOfStay_mean,0.004674682311183974
sp4,pcg6,0.00466654021889817
pcg6,sp4,0.00466654021889817
pcg21,pcg18,0.0046623454613677175
pcg18,pcg21,0.0046623454613677175
ClaimsTruncated,LengthOfStay_min,0.004659078623197593
LengthOfStay_min,ClaimsTruncated,0.004659078623197593
pcg30,pcg38,0.004658729691229807
pcg38,pcg30,0.004658729691229807
pcg45,pcg16,0.004656283424396152
pcg16,pcg45,0.004656283424396152
pg14,age_40-49,0.004650334801938236
age_40-49,pg14,0.004650334801938236
pcg19,pcg38,0.004645569918934935
pcg38,pcg19,0.004645569918934935
pcg20,pcg24,0.004645141851431595
pcg24,pcg20,0.004645141851431595
pcg21,pcg38,0.004642974579768342
pcg38,pcg21,0.004642974579768342
age_0-9,sp8,0.004628188456026215
sp8,age_0-9,0.004628188456026215
age_40-49,pcg44,0.004624215361783254
pcg44,age_40-49,0.004624215361783254
pg12,pg8,0.0046222256157168245
pg8,pg12,0.0046222256157168245
pcg21,pcg8,0.004611383081098276
pcg8,pcg21,0.004611383081098276
age_10-19,LengthOfStay_min,0.004609988948819518
LengthOfStay_min,age_10-19,0.004609988948819518
sp14,pg9,0.004600461347577012
pg9,sp14,0.004600461347577012
sp7,pcg35,0.004595169111285188
pcg35,sp7,0.004595169111285188
pcg11,pcg29,0.004592445769215217
pcg29,pcg11,0.004592445769215217
pcg42,LengthOfStay_mean,0.0045888054248002085
LengthOfStay_mean,pcg42,0.0045888054248002085
pcg45,LabCount_min,0.0045850789742947
LabCount_min,pcg45,0.0045850789742947
sp9,pcg30,0.004578882219294439
pcg30,sp9,0.004578882219294439
LengthOfStay_mean,pcg27,0.004575899032817908
pcg27,LengthOfStay_mean,0.004575899032817908
pcg7,pg14,0.004573976669522374
pg14,pcg7,0.004573976669522374
LengthOfStay_sum,pcg32,0.0045644732849918265
pcg32,LengthOfStay_sum,0.0045644732849918265
pcg22,age_50-59,0.0045584385525638494
age_50-59,pcg22,0.0045584385525638494
pcg26,LengthOfStay_min,0.0045466052239014265
LengthOfStay_min,pcg26,0.0045466052239014265
pcg11,pcg24,0.004543655432269066
pcg24,pcg11,0.004543655432269066
pcg41,LabCount_mean,0.004537245297809237
LabCount_mean,pcg41,0.004537245297809237
sexFEMALE,no_drug_instances_MISS,0.00453524004666356
no_drug_instances_MISS,sexFEMALE,0.00453524004666356
pg6,sp7,0.004532129280360387
sp7,pg6,0.004532129280360387
MemberID,LengthOfStay_max,0.004531867262009629
LengthOfStay_max,MemberID,0.004531867262009629
pcg46,age_20-29,0.004528872949678014
age_20-29,pcg46,0.004528872949678014
LengthOfStay_mean,pcg31,0.004527110770126484
pcg31,LengthOfStay_mean,0.004527110770126484
pcg7,ps6,0.0045215837255090175
ps6,pcg7,0.0045215837255090175
LengthOfStay_min,pcg12,0.0045192371377952185
pcg12,LengthOfStay_min,0.0045192371377952185
age_70-79,pcg32,0.004517645852695564
pcg32,age_70-79,0.004517645852695564
no_PCPs,pcg43,0.004515345589540293
pcg43,no_PCPs,0.004515345589540293
pg7,pcg44,0.004514533536588008
pcg44,pg7,0.004514533536588008
pg12,pcg33,0.004511707985290382
pcg33,pg12,0.004511707985290382
pg11,LabCount_min,0.004504232063333673
LabCount_min,pg11,0.004504232063333673
pcg21,sp11,0.004491840702419925
sp11,pcg21,0.004491840702419925
pcg37,pg15,0.0044768828392325
pg15,pcg37,0.0044768828392325
ps3,pcg22,0.004470505074969689
pcg22,ps3,0.004470505074969689
pg9,MemberID,0.004468929498787987
MemberID,pg9,0.004468929498787987
pcg23,LengthOfStay_std,0.0044687616887941345
LengthOfStay_std,pcg23,0.0044687616887941345
pcg31,ps7,0.0044682546761582375
ps7,pcg31,0.0044682546761582375
MemberID,LengthOfStay_mean,0.004451054353293563
LengthOfStay_mean,MemberID,0.004451054353293563
pcg37,pcg33,0.004451015891767721
pcg33,pcg37,0.004451015891767721
age_30-39,pcg25,0.004450221872913381
pcg25,age_30-39,0.004450221872913381
pcg4,pcg16,0.004448767663788803
pcg16,pcg4,0.004448767663788803
pcg21,age_40-49,0.0044463098722356004
age_40-49,pcg21,0.0044463098722356004
age_60-69,LOS_TOT_KNOWN_count,0.004442044220484282
LOS_TOT_KNOWN_count,age_60-69,0.004442044220484282
LengthOfStay_mean,sp4,0.004441274895930516
sp4,LengthOfStay_mean,0.004441274895930516
sp1,MemberID,0.004428489859622822
MemberID,sp1,0.004428489859622822
LOS_TOT_KNOWN_count,pcg6,0.0044275034856367315
pcg6,LOS_TOT_KNOWN_count,0.0044275034856367315
pcg35,sp4,0.0044158645712118255
sp4,pcg35,0.0044158645712118255
PayDelay_min,sexFEMALE,0.004413346705482958
sexFEMALE,PayDelay_min,0.004413346705482958
no_lab_instances,pcg30,0.0044115010235409174
pcg30,no_lab_instances,0.0044115010235409174
pg6,pcg11,0.0044097538713443974
pcg11,pg6,0.0044097538713443974
pcg16,pcg19,0.004406758277742484
pcg19,pcg16,0.004406758277742484
pcg7,pcg14,0.004406751547435047
pcg14,pcg7,0.004406751547435047
pcg45,age_20-29,0.004404131504411386
age_20-29,pcg45,0.004404131504411386
pcg21,pcg1,0.00440148582232344
pcg1,pcg21,0.00440148582232344
pcg16,pg10,0.00438987279457332
pg10,pcg16,0.00438987279457332
pcg39,sp11,0.004370035761938475
sp11,pcg39,0.004370035761938475
pg17,pcg2,0.004369143463498
pcg2,pg17,0.004369143463498
pcg3,MemberID,0.0043666314553210015
MemberID,pcg3,0.0043666314553210015
sp5,pcg2,0.004363425801248775
pcg2,sp5,0.004363425801248775
pcg4,pg9,0.004361347470057203
pg9,pcg4,0.004361347470057203
age_30-39,ps10,0.004348753073785754
ps10,age_30-39,0.004348753073785754
age_50-59,pcg42,0.004333006376755719
pcg42,age_50-59,0.004333006376755719
no_PlaceSvcs,MemberID,0.004331883302494096
MemberID,no_PlaceSvcs,0.004331883302494096
pcg26,pcg6,0.004330680843335046
pcg6,pcg26,0.004330680843335046
pcg30,DSFS_mean,0.004328456069253283
DSFS_mean,pcg30,0.004328456069253283
pcg11,pcg36,0.004328405526919958
pcg36,pcg11,0.004328405526919958
pcg16,pg1,0.004321287202069704
pg1,pcg16,0.004321287202069704
sp11,pcg37,0.004307338808558952
pcg37,sp11,0.004307338808558952
DaysInHospital,MemberID,0.00430487298095971
MemberID,DaysInHospital,0.00430487298095971
pcg13,age_60-69,0.004288951441360816
age_60-69,pcg13,0.004288951441360816
PayDelay_mean,pcg22,0.004268580518966147
pcg22,PayDelay_mean,0.004268580518966147
pcg22,pcg17,0.004267447697725213
pcg17,pcg22,0.004267447697725213
pg9,pcg33,0.004262856780406983
pcg33,pg9,0.004262856780406983
age_50-59,pcg15,0.0042596104801890435
pcg15,age_50-59,0.0042596104801890435
CharlsonIndex_min,pcg11,0.004258597232344339
pcg11,CharlsonIndex_min,0.004258597232344339
pcg4,pcg44,0.004246016148458369
pcg44,pcg4,0.004246016148458369
pcg39,LengthOfStay_min,0.004242395148397129
LengthOfStay_min,pcg39,0.004242395148397129
pcg40,pcg25,0.0042421414277063136
pcg25,pcg40,0.0042421414277063136
pcg29,pcg38,0.004241411909803604
pcg38,pcg29,0.004241411909803604
pcg18,pcg7,0.004238260352192535
pcg7,pcg18,0.004238260352192535
pcg2,pcg18,0.004237421031790231
pcg18,pcg2,0.004237421031790231
pcg34,pcg4,0.004232874564542369
pcg4,pcg34,0.004232874564542369
pcg6,pg11,0.004224784119362074
